day_of_month,carrier,avg_dep_delay,avg_arr_delay
27,"Midwest Airline, Inc.",2.3119335347432024,-2.220793950850662
27,Delta Air Lines Inc.,3.783084449021627,-4.576417525773196
27,Frontier Airlines Inc.,17.84864864864865,12.7204767063922
27,Allegiant Air,10.47719298245614,9.54994124559342
28,Southwest Airlines Co.,7.969350073855244,-0.5583995564590649
28,United Air Lines Inc.,16.345207124274566,11.714371617558628
28,"Midwest Airline, Inc.",7.707172054998142,3.2857142857142856
28,Comair Inc.,3.3340443686006824,-2.59265584970111
28,American Airlines Inc.,12.330716767468795,8.028549283038368
28,Allegiant Air,8.992964824120603,6.213065326633166
28,Frontier Airlines Inc.,16.200614124872057,8.872820512820512
28,Spirit Air Lines,11.67398119122257,5.293785310734464
28,JetBlue Airways,20.818362480127185,14.730891719745223
28,American Eagle Airlines Inc.,9.495389773679799,7.7089142374313475
28,Skywest Airlines Inc.,13.628946970841517,7.986943980567785
28,Delta Air Lines Inc.,7.1887421306011605,-2.0776554964758254
28,Alaska Airlines Inc.,-0.20247148288973385,-3.7147619047619047
28,Pinnacle Airlines Inc.,4.019460415745246,-4.611946902654867
28,Atlantic Southeast Airlines,14.284665579119087,12.826229508196722
28,Hawaiian Airlines Inc.,1.9672897196261683,2.808411214953271
28,Mesa Airlines Inc.,16.796788482834994,14.653355518580144
29,Southwest Airlines Co.,5.5268724985706115,-3.5264061829111206
29,Allegiant Air,-0.5098522167487685,-3.455665024630542
29,American Airlines Inc.,5.4026342451874365,-0.8455614106201864
29,Comair Inc.,6.907230559345157,0.7388926862611073
29,Pinnacle Airlines Inc.,0.9278975741239892,-8.04312668463612
29,Atlantic Southeast Airlines,11.271634615384615,10.46987951807229
29,JetBlue Airways,6.532562385879489,-0.6967663209273948
29,Spirit Air Lines,0.719017094017094,-7.029946524064171
29,"Midwest Airline, Inc.",3.42,-1.385934819897084
29,American Eagle Airlines Inc.,4.291192330736968,1.0066066066066066
29,Delta Air Lines Inc.,2.1512001512001513,-7.803591682419659
29,Hawaiian Airlines Inc.,-2.7058823529411766,-2.273755656108597
29,Skywest Airlines Inc.,11.633378932968537,6.435926773455377
29,United Air Lines Inc.,6.351466992665037,-0.08177641653905053
29,Frontier Airlines Inc.,15.931147540983607,9.209225700164744
29,Mesa Airlines Inc.,7.072033898305085,4.309322033898305
29,Alaska Airlines Inc.,-2.926169590643275,-7.623994147768837
30,American Airlines Inc.,7.201345291479821,1.6822387722861656
30,JetBlue Airways,15.796699669966996,11.752488387524885
30,Spirit Air Lines,3.799566630552546,-3.7118093174431204
30,Comair Inc.,4.540636042402827,-1.4113475177304964
30,Skywest Airlines Inc.,11.971295577967416,5.411459683691988
30,American Eagle Airlines Inc.,7.339653751030503,4.182044887780549
30,Southwest Airlines Co.,5.142702200185931,-4.057244802978591
30,Mesa Airlines Inc.,5.68668407310705,2.7761324041811846
30,United Air Lines Inc.,11.449828178694158,3.904893177119228
30,Pinnacle Airlines Inc.,13.614864864864865,8.533163265306122
30,Allegiant Air,4.510050251256281,-0.7682619647355163
30,Atlantic Southeast Airlines,15.948863636363637,13.480796586059745
30,Frontier Airlines Inc.,13.426287744227354,7.9163701067615655
30,Alaska Airlines Inc.,-1.9722650231124808,-8.59860788863109
30,"Midwest Airline, Inc.",14.217602217602218,11.178148921363952
30,Delta Air Lines Inc.,8.161764705882353,-0.11658249158249158
30,Hawaiian Airlines Inc.,-1.4749403341288783,-1.5083532219570406
31,"Midwest Airline, Inc.",6.516207951070337,3.555079559363525
31,Allegiant Air,11.398484848484848,9.089529590288315
31,Skywest Airlines Inc.,10.873219373219372,4.988347205707491
31,American Airlines Inc.,11.650877909350756,6.543447147822532
31,Spirit Air Lines,10.029411764705882,4.590693257359924
31,Comair Inc.,7.893203883495145,2.9351911860012962
31,Southwest Airlines Co.,8.60508644092013,0.5488990563340006
31,American Eagle Airlines Inc.,4.6800818553888135,2.378581173260573
31,Pinnacle Airlines Inc.,8.891089108910892,1.1890934844192635
31,United Air Lines Inc.,9.197963080840228,2.8214285714285716
31,Atlantic Southeast Airlines,21.134993446920053,20.20707732634338
31,JetBlue Airways,22.802825552825553,17.635692307692306
31,Mesa Airlines Inc.,9.913366336633663,7.339669421487604
31,Hawaiian Airlines Inc.,-0.8449074074074074,-1.0625
31,Delta Air Lines Inc.,5.523418548236611,-3.5562815008400226
31,Alaska Airlines Inc.,3.3668854850474106,-1.3606437454279443
31,Frontier Airlines Inc.,13.64516129032258,5.952307692307692
